	comment
17839	['это', 'понятно', 'опять', 'неделя', 'быть', 'мусолить', 'это']
17840	['бояться', 'снова', 'открывать', 'лента', 'новость', 'начаться', 'грязь', 'прочее', '😩']
17841	['это', 'жизнь', 'семья', 'жить', 'какой', 'правило', 'семья', 'мы', 'судить']
17842	['это', 'она', 'наглый', 'водить', 'любовник', 'хотеть', 'отжать', 'квартира', 'не', 'соглашаться', 'размен', 'у', 'мужик', 'просто', 'здать', 'нерв', 'оправдывать']
17843	['ребёнок', 'мама', 'папа', 'подумать', 'каков', 'это', 'читать', 'переживать', 'снова']
17844	['говорящий', 'фамилия', 'преступник']
17845	['просить', 'откликнуться', 'кто', 'знать', 'антон', 'чепникова', 'чеп', 'просить', 'передать', 'мой', 'контакт', 'искать', 'сослуживец', 'очень', 'важно']
17846	['розыгрыш', 'смысл', 'нае', 'аловый', 'лотерея']
17847	['другой', 'это', 'розыгрыш', 'ваучер', 'шиномонтаж', 'среди', 'участник', 'который', 'выполнить', 'простой', 'условие', 'быть', 'подписчик', 'группа', 'поставить', 'лайк', 'сделать', 'репост', 'запись', 'группа', 'написать', 'любой', 'комментарий']
17848	['не', 'котовский', 'случайно', 'баловаться']
17849	['ммм', 'это', 'который', 'григорий', 'иванович', 'так', 'сто', 'год', 'почить', 'мир', 'неужто', 'воскреснуть']
17850	[]
17851	['фух', 'а', 'думать', 'пропустить', 'а', 'тип', 'котовский', 'какой', 'местный', 'фулиган']
17852	['лазить', 'шизоид', 'фейк', 'создавать', 'призывать', 'военкомат', 'сжигать', 'думать', 'это', 'другой', 'ракурс', 'полезть', '🤣']
17853	['ммм', 'вон', 'оно', 'что', 'михаилович', 'поди', 'такой', 'лозунг', 'место', 'столь', 'отдалить', 'чалиться']
17854	['🤣🤣🤣возможный']
17855	['какл', 'детектед']
17856	['сорвать', 'очередной', 'экзамен']
17857	['сессия', 'конец', 'май', 'начало', 'июнь', 'какой', 'экзамен']
17858	['весенний', 'сессия', 'слышать', 'такой']
17859	['хохол', 'проводить', 'диверсия']
17860	['академия', 'заминировать']
17861	['твой', 'ход', 'отмениться']
17862	['врата', 'ад', '🤣']
17863	['хотеть', 'написать', 'это', 'портал', 'ад']
17864	['я', 'увидеть', 'провал', 'асфальт', 'ленин', 'оттель', 'пара', 'ипашить', 'так', 'пол', 'день', 'звонить', 'выяснять', 'почему', 'случай', 'какой', 'действие', 'загадка', 'жилец', 'видеть', 'особо', 'напрячься', 'ждать', 'новость', 'провалиться', 'чёрный', 'юмор']
17865	['палка', 'воткнуть', 'значит', 'мера', 'безопасность', 'соблюсти']
17866	['не', 'кидать', 'палка', 'пока', 'принять', 'мера', 'безопасность']
17867	['портал', 'ад', '🤣']
17868	['вечером', 'совершить', 'звонок', 'служба', 'спасение', 'за', 'день', 'никто', 'приезжать', 'устранить', 'промоина', 'правильно', 'ещё', 'мчс', 'заниматься', 'ваш', 'промоина', 'водоканал', 'позвонить', 'судьба', '🤦\u200d', '♀']
17869	['управлять', 'компания', 'должный', 'рулить']
17870	['скорый', 'оштрафовать', 'грубый', 'самоуправство']
17871	[]
17872	['и', 'это', 'ер', 'вопеть', 'произвол']
17873	['жирика', 'похожий', '😂😂']
17874	['порошенович']
17875	['😄']
17876	['глаз']
17877	['комната', 'психолог', 'психиатр', 'вообще', 'выслать', 'свой', 'фото', 'надпись', '😄']
17878	['выслать', 'общий', 'потешный', 'существо', '😄']
17879	['деньга', 'такой', 'оставаться', 'карательный', 'психиатрия']
17880	['а', 'платить', 'быть', 'ук', 'работать', 'врядлить', 'но', 'всё', 'равно', 'молодец']
17881	['замечательный', 'выйти', 'пообщаться', 'сам', 'улучшить', 'двор']
17882	['а', 'дворник', 'неделя', 'долбить', 'лёд', 'помочь', 'молодец', 'и', 'мышца', 'подкачать', 'вместо', 'фитнес', '👍']
17883	['общение', 'сосед', 'а', 'порой', 'человек', 'ты', 'площадка', 'жить', 'лицо', 'знать']
17884	['правильно', 'сделать', 'с', 'ук', 'разобраться', 'жить']
17885	['ага', 'заплатить', 'следующий', 'месяц', 'дом', 'пойти']
17886	['супер', '🔥', '💪']
