	comment
2898	['человек', 'писать', 'сдавать', 'огэ', 'хотя', 'её', 'время', 'ещё', 'читать', 'внимательный', 'я', 'сдавать', 'огэ', 'гиа', 'пытаться', 'навязать', 'год', 'младший', 'в', 'пост', 'ясно', 'написать', 'анорексия', 'развиться', 'сдавать', 'первый', 'экзамен', 'класс', 'традиционный', 'устный']
2899	['гиа', 'начать', 'вводить', 'год', 'с', 'стать', 'единственный', 'экзамен', 'возможный', 'её', 'школа', 'начало', 'проводить', 'гиа', 'г', 'я', 'сдавать', 'гиа', 'первый', 'свой', 'школа']
2900	['класс', 'сдавать', 'егэ', 'универ', 'поступать', 'егэ']
2901	['дарина', 'егэ', '🤔', 'я', 'гиа', 'говорить']
2902	['подруга', 'мой', 'мама', 'сдавать', 'гиа', 'двойка', 'устный', 'экзамен', 'пойти', 'утопиться', 'только', 'умственно', 'отсталый', 'человек', 'мочь', 'обвинять', 'психический', 'отклонение', 'форма', 'экзамен', 'который', 'зависеть', 'умный', 'сдать', 'гиа', 'егэ', 'тупой', 'обвинять', 'всё', 'свой', 'тупость', '👌']
2903	['взять', 'устный', 'класс', 'писать', 'решать', 'задача', 'тянуть', 'билет', 'готовиться']
2904	['добрый', 'утро', '☕☕☕']
2905	['добренький']
2906	['добрый', 'утро', 'дорогой', 'земляк', 'сибиряк']
2907	['добрый', 'утро']
2908	['хороший', 'настроение', 'спрятать']
2909	['дааа']
2910	['сначала', 'понять', 'что', 'подвох', 'ну', 'жопа', 'присмотреться', 'тама', 'смайлик']
2911	['говориться', 'зреть', 'корень', '😁']
2912	['о', 'я', 'натюрлихь']
2913	['зер', 'гута', 'возможно', 'дать', 'истый', 'фантастить']
2914	['полностью', 'вы', 'согласный', 'коллега', 'где', 'зер', 'гуд', 'вольдемар', 'кашэшный', 'быть']
2915	['добрый', 'утро', 'весь', '😊']
2916	['с', 'добрый', 'утром', 'весь', '🤣', '🍧']
2917	['удивительно']
2918	['🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣']
2919	['блин', 'съехать', 'успеть', 'ещё', 'мужчина', 'жена', 'жить', 'съехать']
2920	['съехать', 'вчера', 'на', 'момент', 'пожар', 'дом', 'пустой', 'вчера', 'выставить', 'окно', 'разбирать', 'стройматериал', 'пола', 'доска', 'менее', 'сохраниться', 'вечером', 'лазить', 'фонарик', 'улица', 'как', 'подъезд', 'начаться', 'пожар', 'а', 'мина', 'всё', 'полыхать']
2921	['никто', 'пострадать', 'сегодня', 'ездить', 'переживать', 'сосед', 'бывший', '👍']
2922	['съехать', 'сосед', 'частный', 'дом', 'думать', 'страх', 'натерпеться', 'там', 'забор', 'метр', 'пожарный', 'приехать', 'быстро', 'основный', 'пламя', 'потушить', 'моментально', 'некоторый', 'наблюдатель', 'телефон', 'сходить', 'успеть', 'а', 'остальной', 'ликвидировать', 'семья', 'этот', 'сегодня', 'разбирать', 'козырёк', 'подъезд', 'доска', 'забирать', 'в', 'общий', 'никто', 'пострадать']
2923	['квартира', 'расселить']
2924	['остальной', 'ещё', 'осень', 'съехать']
2925	['и', 'заключение', 'пожарный', 'причина', 'замыкание', 'электропроводка', 'как', 'надо', 'бастрыкин', 'писать', 'наш', 'полицай', 'чувствовать', 'замять', 'дело', 'начать']
2926	['разница']
2927	['прям', 'любой', 'бомж', 'греться', 'тож', 'ещё', 'съехать', 'успеть', 'соседний', 'подъезд', 'бомж', 'заселить', 'жить', 'страх', 'первый', 'предложить', 'квартира', 'взять', 'день', 'переехать', 'страх', '🤣🤣🤣', 'мочь', 'поджечь']
2928	['думать', 'ваш', 'родина', 'такой', 'фигня', 'твориться']
2929	['дом', 'снос', 'сгореть', 'пёс']
2930	['ничто', 'сгореть', 'дом', 'быстрый', 'расселять', 'кто', 'это', 'выгодно', 'догадаться', 'разжёвывать']
2931	['🤦\u200d', '♂️']
2932	['я', 'казаться', 'лёд', 'пофига']
2933	['естественно', 'фига', 'чтобы', 'растопить', 'нужно', 'это', 'огнемёт', 'минута', 'греть', 'минимум']
2934	['население', 'точно', 'пофига', '😂']
2935	['есть', 'вариант', 'простой', 'облить', 'бензин', 'поджечь', '🤣']
2936	['пралён', 'сжечь', 'город', 'вместе', 'человек', 'нет', 'человек', 'недовольный', 'лёд', 'а', 'наслать', 'проблема']
2937	['креативненький', '🤣', '🤦\u200d', '♂️']
2938	['жечь', 'прямой', 'переносный', 'смысл', '🤣', '👍']
2939	['а', 'фен', 'или', 'утюг']
2940	['розетка', 'видать', '🤣']
2941	['беда']
2942	['голова', 'беда']
2943	['пламя', 'хреначить', 'а', 'опасность']
2944	['огнемёт', '🤣', 'дол', 'оебы🤣']
2945	['представить', 'чувак', 'жэу', 'который', 'изрядно', 'набухать', 'такой', 'огнемёт']
2946	['огонь', 'нерентабельный', 'у', 'вода', 'слишком', 'огромный', 'теплоёмкость', 'у', 'лёд', 'маленький', 'всё', 'равно', '😠']
2947	['завира', 'снег', 'смысл']
2948	['на', 'такой', 'год']
2949	['царствие', 'небесный', 'один', 'последний', 'талантливый', 'военачальник', 'великий', 'советский', 'союз']
